IDA	IDB	neighborhood	fusion	cooccurence	coexpression	textmining	score	Label
YGR167W	YOR347C	0	0	0	0	0	-0.015258	negative
YKL080W	YOR332W	0	0	0	126	977	0.443294	positive
YGR186W	YIR003W	0	0	0	0	0	-0.005133	negative
YNL025C	YPL160W	0	0	0	0	0	0.035612	negative
YJR123W	YLR075W	654	0	0	999	532	0.672311	positive
YDR036C	YDR041W	0	0	0	438	72	0.153839	positive
YCR084C	YPR043W	0	0	0	0	0	-0.007343	negative
YBL075C	YMR186W	0	0	0	317	864	-0.019591	positive
YDR221W	YOL144W	0	0	0	0	0	0.290409	negative
YBR196C	YBR279W	0	0	0	0	0	0.069053	negative
YDL097C	YLR304C	0	0	0	0	0	0.004344	negative
YDL201W	YFL018C	0	0	0	0	0	0.023831	negative
YFL018C	YGR193C	654	0	0	492	978	0.297490	positive
YDR407C	YOR232W	0	0	0	0	0	0.315844	negative
YGR167W	YIL033C	0	0	0	0	0	0.001490	negative
YGL031C	YKL054C	0	0	0	0	0	0.063333	negative
YCR072C	YOL097C	0	0	0	268	0	0.123947	negative
YDL097C	YLR421C	0	0	0	116	502	0.010981	positive
YBR126C	YDR074W	654	0	88	996	135	0.898766	positive
YDR221W	YOR361C	0	0	0	0	0	0.195699	negative
YDR214W	YDR308C	0	0	0	0	0	0.323147	negative
YDR172W	YGR186W	0	0	0	0	0	0.028854	negative
YGL125W	YJR014W	0	0	0	0	0	0.116352	negative
YDR308C	YFL018C	0	0	0	0	0	0.015310	negative
YDR145W	YGR094W	0	0	0	0	0	0.045096	negative
YAL026C	YNL172W	0	0	0	0	0	0.734620	negative
YJL081C	YPL160W	0	0	0	0	0	0.077467	negative
YKL009W	YPL093W	0	0	0	994	745	0.026117	positive
YGR253C	YOL038W	0	0	32	984	132	0.649813	positive
YAR003W	YNR035C	0	0	0	0	0	0.110081	negative
YGL030W	YOR317W	0	0	0	0	0	-0.002082	negative
YDR382W	YOR232W	0	0	0	0	0	-0.025884	negative
YDR041W	YDR361C	0	0	0	0	0	0.022115	negative
YDL097C	YMR197C	0	0	0	0	0	0.212067	negative
YBR025C	YDR439W	0	0	0	0	0	0.006968	negative
YAL003W	YDR434W	0	0	0	0	0	-0.009796	negative
YDL132W	YDR328C	0	0	0	0	998	-0.000319	positive
YDR363W-A	YHL030W	0	0	0	0	690	-0.004937	positive
YJR009C	YPL106C	0	0	0	68	314	-0.020266	positive
YMR083W	YOR261C	0	0	0	0	0	0.010761	negative
YJL034W	YLR192C	0	0	0	0	0	0.204404	negative
YDL171C	YJR123W	176	0	0	0	0	0.068792	positive
YGL105W	YOR232W	0	0	0	82	185	0.191397	negative
YNL113W	YPR074C	0	0	0	0	0	0.000776	negative
YDR439W	YJL014W	0	0	0	0	0	0.174279	negative
YIL115C	YNR050C	0	0	0	0	0	0.084327	negative
YHR075C	YOL144W	0	0	0	0	0	0.113845	negative
YGL125W	YNR043W	0	0	0	0	0	0.024826	negative
YOR187W	YOR281C	0	0	0	0	0	-0.001996	negative
YBR011C	YOL096C	0	0	0	0	0	0.102391	negative
YJR137C	YLR106C	0	0	0	0	0	0.073480	negative
YBR127C	YHR039C-A	0	0	0	115	653	0.143204	positive
YDR032C	YDR308C	0	0	0	0	0	0.134770	negative
YAR003W	YNL287W	0	0	0	0	0	0.380988	negative
YGR063C	YNL081C	0	0	0	0	0	0.038440	negative
YGR232W	YKL080W	0	0	0	0	0	0.008443	negative
YJL052W	YLR039C	0	0	0	0	0	-0.019399	negative
YCL011C	YCR009C	0	0	0	0	0	0.027218	negative
YGR232W	YPL004C	0	0	0	0	0	-0.003958	negative
YGL206C	YMR186W	0	0	0	74	113	0.237524	negative
YAL003W	YGR155W	0	0	0	144	90	-0.014050	negative
YDR283C	YOR123C	0	0	0	0	0	0.048926	negative
YDL145C	YGL125W	0	0	0	0	0	0.234984	negative
YHR208W	YJL008C	0	0	0	0	0	-0.009332	negative
YJR121W	YNL002C	0	0	0	334	123	0.089287	negative
YBL041W	YER094C	0	0	74	999	202	0.811971	positive
YBR084C-A	YML127W	0	0	0	0	0	-0.011642	negative
YGR193C	YLR333C	0	0	0	0	0	-0.008615	negative
YBR263W	YPL178W	0	0	0	0	0	0.069339	negative
YJL052W	YPL007C	0	0	0	0	0	-0.014113	negative
YAL011W	YJL081C	0	0	0	0	0	0.231952	positive
YMR309C	YNL244C	0	0	0	184	810	0.002707	positive
YAL003W	YIL070C	0	0	0	0	0	0.546670	negative
YGR034W	YHR208W	0	0	0	0	0	0.015267	negative
YDR214W	YPR180W	0	0	0	0	0	0.266098	negative
YAL003W	YHR128W	0	0	0	176	101	-0.008984	negative
YDR341C	YLL018C	0	0	0	382	828	0.219953	positive
YGL125W	YPL023C	0	0	122	0	231	0.851756	positive
YKL142W	YMR224C	0	0	0	0	0	-0.007301	negative
YLR208W	YPL061W	0	0	0	0	0	-0.011999	negative
Q0120	YDR283C	0	0	0	0	0	0.124155	negative
YER069W	YNL002C	0	0	0	0	0	0.019158	negative
YGR285C	YJL080C	0	0	0	406	351	0.218108	positive
YDR214W	YHR200W	0	0	0	0	0	0.088083	negative
YAR007C	YHR039C-A	0	0	0	0	0	0.136260	negative
YJR148W	YPL154C	0	0	0	0	0	-0.006086	negative
YDR335W	YMR260C	0	0	0	0	0	0.532735	negative
YKL013C	YLR039C	0	0	0	0	0	0.006434	negative
YHR208W	YOL139C	0	0	0	0	629	0.164606	negative
YIL062C	YNR035C	0	0	0	278	967	0.532922	positive
YBR195C	YBR221C	0	0	0	0	0	0.060140	negative
YDL082W	YJR121W	0	0	0	0	0	0.041607	negative
YBR009C	YOR281C	0	0	0	0	0	0.022883	negative
YAL035W	YMR146C	0	0	0	201	761	0.027065	positive
YGR244C	YJL080C	0	0	0	0	0	0.014733	negative
YAL003W	YNL064C	0	0	0	161	185	-0.011964	negative
YDR363W-A	YGL105W	0	0	0	0	0	-0.007581	negative
YGR193C	YNL243W	0	0	0	0	0	0.063989	negative
YLR333C	YPR036W	0	0	0	0	0	-0.006007	negative
YDR418W	YLL004W	0	0	0	0	0	0.221365	negative
YDR221W	YPL096W	0	0	0	0	0	0.417950	negative
YJL008C	YJL111W	0	0	74	809	237	-0.014551	positive
YDR516C	YML010W	0	0	0	0	0	0.104444	negative
YIL115C	YML056C	0	0	0	0	0	0.009060	negative
YDR148C	YDR434W	0	0	0	0	0	0.176059	negative
YDR221W	YMR116C	0	0	0	0	0	0.058641	negative
YFR030W	YLR150W	0	0	0	0	0	-0.004786	negative
YGR063C	YJL138C	0	0	0	0	0	-0.009853	negative
YAL026C	YOR234C	0	0	0	0	0	0.000906	negative
YIL034C	YKL007W	0	0	0	112	558	0.952579	positive
YHR107C	YLL022C	0	0	0	0	0	0.432221	negative
YAL034C	YBR126C	0	0	0	243	0	0.302549	negative
YDR214W	YPR182W	0	0	0	0	0	0.138775	negative
YER012W	YPR176C	0	0	0	0	0	0.018440	negative
YDL097C	YOR272W	0	0	0	0	0	0.640776	negative
YBR084W	YGL098W	0	0	0	0	0	0.035500	negative
YGR078C	YHR039C-A	0	0	0	177	0	0.392611	negative
YDR283C	YOR224C	0	0	0	0	0	0.414443	negative
YHL030W	YMR287C	0	0	0	0	0	0.421114	negative
YER094C	YML092C	0	0	0	993	764	0.692615	positive
YBR031W	YGR186W	0	0	0	0	0	-0.008036	negative
YDR037W	YPR176C	0	0	0	0	0	-0.008495	negative
YCR092C	YDR233C	0	0	0	0	0	0.007511	negative
YER091C	YOR142W	0	0	0	0	0	0.290690	negative
YBR084W	YOR110W	0	0	0	0	0	0.068091	negative
YDR019C	YDR335W	0	0	0	0	0	0.061089	negative
YGL207W	YKL135C	0	0	0	0	0	0.007397	negative
YBL050W	YMR309C	0	0	0	0	0	0.012100	negative
YAL026C	YOR224C	0	0	0	0	0	0.386990	negative
YGR013W	YHR128W	0	0	0	0	0	-0.012975	negative
YDR173C	YKL085W	0	0	0	0	0	-0.001230	negative
YBL076C	YDL097C	0	0	0	0	0	0.063095	negative
YJL076W	YML063W	0	0	0	0	0	-0.004725	negative
YBL099W	YMR099C	0	0	0	0	0	0.248579	negative
YGR027C	YMR224C	0	0	0	0	0	0.016037	negative
YDR434W	YHR039C-A	0	0	0	0	0	0.116457	negative
YGR027C	YPL129W	0	0	0	0	0	0.011799	negative
YJR065C	YNL244C	0	0	0	0	0	0.010449	negative
YBR031W	YGR063C	0	0	0	0	0	0.335400	negative
YML069W	YOR069W	0	0	0	0	0	0.535052	negative
YGL098W	YPR180W	0	0	0	0	0	0.040736	negative
YBR221C	YPL106C	0	0	0	0	258	0.595145	negative
YIR002C	YJR009C	0	0	0	0	89	-0.000503	negative
YGR275W	YMR083W	0	0	0	0	0	-0.007133	negative
YER110C	YOR317W	0	0	0	0	0	0.182562	negative
YJL033W	YPL143W	0	0	0	0	0	0.039658	negative
YGR275W	YLR321C	0	0	0	0	0	0.016276	positive
YDL195W	YPR118W	0	0	0	0	0	0.055633	negative
YDR434W	YKL028W	0	0	0	0	0	0.315958	negative
YKL013C	YNR035C	0	0	0	171	968	0.541750	positive
YCR009C	YER093C	0	0	0	0	0	0.153842	negative
YER155C	YPR036W	0	0	0	0	0	0.173999	negative
YBR221C	YER165W	0	0	0	0	0	0.131789	negative
YHR077C	YPL181W	0	0	0	0	0	0.384345	negative
YDR173C	YPL220W	0	0	0	0	0	-0.004287	negative
YNL147W	YOR232W	0	0	0	181	0	0.023930	negative
YDL051W	YIL034C	0	0	0	0	0	0.062274	negative
YGL099W	YNL113W	0	0	0	479	0	0.082263	negative
YDL056W	YHR051W	0	0	0	0	0	0.117605	negative
YLR333C	YPL235W	0	0	0	0	0	-0.008539	negative
YJL179W	YLR002C	0	0	0	0	0	0.190571	negative
YEL020W-A	YOR253W	0	0	0	0	0	0.057791	negative
YGL129C	YGR061C	0	0	0	146	0	0.063978	positive
YBL058W	YDL126C	0	0	0	271	829	0.004088	positive
YJL148W	YPL061W	0	0	0	0	0	-0.003833	negative
YMR260C	YOR194C	0	0	0	0	0	-0.002967	negative
YEL055C	YJL190C	0	0	0	0	0	-0.008237	negative
YBL047C	YBR279W	0	0	0	0	0	0.535485	negative
YGR186W	YHR064C	0	0	0	0	0	-0.005173	negative
YGR034W	YOR207C	329	0	0	698	199	-0.011527	negative
YBR115C	YGL206C	0	0	0	0	0	0.421111	negative
YFR010W	YMR146C	0	0	0	0	0	0.018692	negative
YDR127W	YGR240C	170	0	0	109	200	0.124655	positive
YAL044C	YHL001W	0	0	0	0	0	0.058780	negative
YDR341C	YLL022C	0	0	0	0	0	0.115876	negative
YDR341C	YDR457W	0	0	0	0	0	0.142202	positive
YNL081C	YNR043W	0	0	0	0	0	0.018161	negative
YBR115C	YDR363W-A	0	0	0	0	0	-0.006312	negative
YER090W	YPL011C	0	0	0	0	0	0.392655	negative
YMR275C	YPR191W	0	0	0	0	0	0.003647	negative
YDL051W	YFL045C	0	0	0	0	0	0.826611	negative
YBR234C	YDL029W	0	0	0	109	729	0.583546	positive
YER094C	YMR314W	0	0	0	899	558	0.729058	positive
YDL084W	YDR381W	0	0	0	106	977	0.088178	positive
YFR010W	YHL030W	0	0	0	0	747	0.332675	positive
YLR421C	YOR261C	0	0	0	121	718	0.020974	positive
YLL004W	YOR232W	0	0	0	0	0	0.137536	negative
YDR145W	YNL287W	0	0	0	0	0	0.423757	negative
YAL034C	YML063W	0	0	0	0	0	0.302832	positive
YLR325C	YML069W	0	0	0	0	0	0.034035	negative
YMR297W	YOR207C	0	0	0	0	0	-0.008280	negative
YOR261C	YPL090C	0	0	0	0	0	0.003859	negative
YER012W	YOL038W	0	0	0	998	663	0.580976	positive
YGR167W	YHR075C	0	0	0	0	0	0.000637	negative
YBR195C	YKL085W	0	0	0	0	0	0.008074	negative
YGL098W	YPL011C	0	0	0	0	0	0.092644	negative
YER030W	YPR191W	0	0	0	0	0	-0.005410	negative
YKL080W	YPL011C	0	0	0	0	0	0.137240	negative
YJL029C	YPL011C	0	0	0	0	0	0.047767	negative
YGL105W	YKL007W	0	0	0	0	0	0.014279	negative
YKL007W	YOL097C	0	0	0	0	0	0.005996	negative
YGR178C	YHR121W	0	0	0	0	740	0.048960	positive
YBR263W	YGR135W	0	0	0	0	0	0.010017	negative
YGR238C	YNL251C	0	0	0	0	0	0.330944	negative
YDR363W-A	YPR181C	0	0	0	0	0	-0.002032	negative
YFR051C	YPL235W	0	0	0	0	0	0.136349	negative
YFL018C	YMR189W	655	0	0	72	946	0.347118	positive
YPL237W	YPR041W	0	0	0	422	336	0.000270	positive
YDR221W	YHR174W	0	0	0	0	0	-0.014451	negative
YJL081C	YMR287C	0	0	0	0	0	0.200887	negative
YBR039W	YKL142W	0	0	0	0	0	-0.008707	negative
YDR036C	YGR194C	0	0	0	0	0	0.299001	negative
YAL026C	YDR155C	0	0	0	0	0	0.189162	negative
YBL099W	YML069W	0	0	0	0	0	0.060415	negative
YBL099W	YLR333C	0	0	0	0	0	-0.009861	negative
YLR028C	YNL147W	0	0	0	0	0	0.029141	negative
YDR407C	YPL160W	0	0	0	0	0	0.277447	negative
YDL181W	YGR027C	0	0	0	0	0	0.003251	negative
YKL081W	YOR189W	0	0	0	0	0	0.031547	negative
YHL034C	YKL029C	0	0	0	0	0	-0.009469	negative
YDR044W	YGR094W	0	0	0	0	65	0.041766	positive
YDL185W	YOR332W	655	0	0	138	973	0.034114	positive
YEL051W	YFR030W	0	0	0	0	0	-0.009139	negative
YDL143W	YGR063C	0	0	0	0	0	0.054807	negative
YDR496C	YLL034C	0	0	0	914	0	0.506665	positive
YDR221W	YDR243C	0	0	0	0	0	0.516474	negative
YJR076C	YMR308C	0	0	0	0	0	0.077988	negative
YBL050W	YMR197C	0	0	0	0	896	0.083161	positive
Q0120	YJL148W	0	0	0	0	0	0.038413	negative
YGR167W	YNL139C	0	0	0	0	0	0.019837	negative
YDL097C	YFL039C	0	0	0	0	56	0.271336	negative
YGR078C	YNL153C	0	0	0	218	967	0.988193	positive
YMR186W	YNL064C	0	0	0	793	994	-0.020181	positive
YER012W	YJL001W	0	0	0	999	146	0.820656	positive
YAL026C	YML069W	0	0	0	0	0	0.538276	negative
YDL082W	YFR031C-A	0	0	0	999	536	0.490169	positive
YOR110W	YOR136W	0	0	0	0	0	0.041700	negative
YOR332W	YPR036W	0	0	0	523	976	0.250105	positive
YBR039W	YLR060W	0	0	0	0	0	0.028018	negative
YLR321C	YML127W	0	0	0	0	0	0.136536	positive
YHR128W	YJL020C	0	0	0	0	0	0.429526	negative
YDR439W	YOR133W	0	0	0	0	0	-0.016809	negative
YBR127C	YDR041W	0	0	0	0	0	0.007434	negative
YKL081W	YLR208W	0	0	0	225	0	0.185389	negative
YDR127W	YER022W	0	0	0	0	0	0.111921	negative
YBR118W	YKL081W	0	0	0	453	679	0.091841	positive
YGR047C	YJR121W	0	0	0	0	0	-0.012133	negative
YJL008C	YJL014W	0	0	72	999	240	0.834522	positive
YFR033C	YOL076W	0	0	0	0	0	0.002332	negative
YBR196C	YPL011C	0	0	0	0	0	0.314650	negative
YAL034C	YLR192C	0	0	0	0	0	0.046788	negative
YBR195C	YEL051W	0	0	0	0	0	0.004958	negative
YAL044C	YDR496C	0	0	0	0	0	0.001383	negative
YDL083C	YPL271W	0	0	0	0	0	-0.002156	negative
YAR003W	YHL033C	0	0	0	0	0	-0.020195	negative
YDL126C	YKL039W	0	0	0	0	0	0.096417	negative
YFR030W	YOL144W	0	0	0	0	0	0.040340	negative
YKR066C	YLR207W	0	0	0	0	0	0.043915	negative
YBR109C	YJL076W	0	0	0	0	0	-0.020585	negative
YDL132W	YPL023C	0	0	0	0	0	0.021033	negative
YGR275W	YOR317W	0	0	0	0	0	0.088880	negative
YGR232W	YMR189W	0	0	0	0	0	0.041986	negative
YJL115W	YML077W	0	0	0	0	0	0.008020	negative
YDR180W	YMR116C	0	0	0	0	0	-0.009704	negative
YKR054C	YOR341W	0	0	0	118	93	0.586893	negative
YDR502C	YLR335W	0	0	0	0	0	-0.002134	negative
YDR028C	YFL018C	0	0	0	0	0	-0.005188	negative
YDR041W	YGL129C	0	0	0	69	826	0.136312	positive
YMR116C	YPL093W	0	0	0	157	54	0.006826	negative
YDL030W	YLR028C	0	0	0	0	0	0.166103	negative
YDR221W	YHR193C	0	0	0	0	0	0.053715	negative
YIL070C	YIL142W	0	0	0	0	0	0.000452	negative
YKL067W	YML075C	0	0	0	0	0	-0.005648	negative
YNL113W	YOR224C	0	0	0	821	969	0.111123	positive
YDR388W	YNL244C	0	0	0	0	0	0.162008	negative
YMR146C	YOR261C	0	0	0	95	192	0.239769	negative
YDL145C	YER122C	0	0	0	75	479	0.147761	positive
YMR005W	YOL096C	0	0	0	0	0	0.039974	negative
YBR143C	YLR321C	0	0	0	0	0	0.044400	negative
YHR027C	YOR136W	0	0	0	0	0	0.191587	negative
YNL244C	YPL061W	0	0	0	0	0	0.643420	negative
YKL054C	YLR180W	0	0	0	0	0	0.287309	negative
YGL105W	YLL022C	0	0	0	0	0	0.209962	negative
YGR134W	YHR186C	0	0	0	0	0	0.291331	negative
YHR064C	YPR036W	0	0	0	0	0	0.003505	negative
YNL025C	YOR347C	0	0	0	0	0	-0.006535	negative
YOR187W	YPR074C	0	0	0	85	185	-0.009661	negative
YLR355C	YLR430W	0	0	0	0	0	0.172794	negative
YDR145W	YGR083C	0	0	0	0	0	0.416367	negative
YDR385W	YDR469W	0	0	0	0	0	-0.011210	negative
YEL051W	YHR174W	0	0	0	94	172	-0.033019	negative
YNL243W	YPL023C	0	0	0	0	0	0.052020	negative
YJL014W	YPR176C	0	0	0	0	0	0.096759	negative
YFR051C	YMR005W	0	0	0	0	0	0.061100	negative
YAL026C	YOR110W	0	0	0	0	0	0.127033	negative
YOR207C	YOR224C	0	0	0	0	684	-0.003194	positive
YOR317W	YOR362C	0	0	0	0	0	0.311113	negative
YAL044C	YGL227W	0	0	0	0	0	-0.005238	negative
YGR167W	YNR051C	0	0	0	0	0	0.084956	negative
YDR363W-A	YMR309C	0	0	0	0	0	-0.006394	negative
YBR135W	YPR036W	0	0	0	0	0	0.020666	negative
YHR128W	YKL067W	129	0	0	0	680	0.358990	positive
YJL148W	YOR293W	0	0	0	339	0	-0.005616	negative
YDR032C	YDR434W	0	0	0	0	0	0.200532	negative
YBR279W	YOR253W	0	0	0	0	0	0.074494	negative
YAR003W	YDR032C	0	0	0	0	0	0.535901	negative
YJL111W	YPL007C	0	0	0	0	0	-0.014183	negative
YDR471W	YIL070C	0	0	0	0	0	-0.009220	negative
YDR041W	YGR047C	0	0	0	0	0	-0.006096	negative
YDR502C	YGR134W	0	0	0	0	0	-0.003195	negative
YER093C	YGR027C	0	0	0	0	0	0.013328	negative
YGL129C	YML028W	0	0	0	0	0	-0.017660	negative
YIL070C	YOL145C	0	0	0	0	0	-0.004698	negative
YEL051W	YHR172W	0	0	0	0	0	0.016730	negative
YIL034C	YNL246W	0	0	0	0	0	-0.009278	negative
YGR167W	YPL154C	0	0	0	0	0	-0.010303	negative
YPL106C	YPL271W	0	0	0	0	0	-0.007364	negative
Q0120	YFR030W	0	0	0	0	558	0.009514	negative
YDR019C	YJR132W	0	0	0	0	0	0.036837	negative
YDR221W	YGL129C	0	0	0	0	0	0.238669	negative
YDR385W	YMR091C	0	0	0	0	0	-0.013164	negative
YDR434W	YDR502C	0	0	0	0	0	0.116655	negative
YCR030C	YLR044C	0	0	0	0	0	0.091038	negative
YDR041W	YNL081C	654	0	0	994	502	0.077190	positive
YAL003W	YJL124C	0	0	0	0	80	0.039664	negative
YDL145C	YGL137W	0	0	0	662	314	0.750920	positive
YBR181C	YGL098W	0	0	0	0	0	-0.010394	negative
YGR238C	YPL167C	0	0	0	0	0	0.000216	negative
YKL029C	YMR297W	0	0	0	0	0	-0.010544	negative
YMR235C	YPL195W	0	0	0	0	0	0.008649	negative
YKL135C	YML010W	0	0	0	0	0	0.223563	negative
YDL145C	YOR136W	0	0	0	0	0	0.198906	negative
YDR363W-A	YHR027C	0	0	0	0	0	-0.005583	positive
YDR407C	YML056C	0	0	0	0	0	0.077123	negative
YBR039W	YDR363W-A	0	0	0	0	0	-0.006146	negative
YBR234C	YOR317W	0	0	0	0	0	0.193349	negative
YFL045C	YHR128W	0	0	0	294	0	0.163726	positive
YKL211C	YOR232W	69	0	0	99	115	0.054641	negative
YMR005W	YPL011C	0	0	0	0	835	0.110076	positive
YLR355C	YPR103W	0	0	0	0	0	0.010024	negative
YLR295C	YNR035C	0	0	0	0	0	0.038241	negative
YJL033W	YLR025W	0	0	0	0	0	0.116678	negative
YGR275W	YPL023C	0	0	0	0	0	0.020286	negative
YKL085W	YMR242C	0	0	0	0	0	-0.023142	negative
YHR051W	YIL034C	0	0	0	0	0	0.040980	negative
YJL052W	YLL018C	0	0	0	0	0	0.495156	positive
YBR181C	YCR031C	0	0	0	999	558	-0.016136	positive
YGL207W	YOR293W	0	0	0	0	0	-0.007525	negative
YNL071W	YPL009C	0	0	0	0	0	0.231832	negative
YLL034C	YOR173W	0	0	0	0	0	0.241319	negative
YDL075W	YHR099W	0	0	0	0	0	0.094797	negative
YDR019C	YHR170W	0	0	0	0	0	0.215737	negative
YDR036C	YMR158W	0	0	0	0	0	0.057591	positive
YDL181W	YPL178W	0	0	0	0	0	0.018139	negative
YGR134W	YPR036W	0	0	0	0	0	0.154100	negative
YOR207C	YPL154C	0	0	0	0	0	-0.014987	negative
YDL143W	YJL008C	0	0	0	941	250	0.486741	positive
YBL041W	YGL187C	0	0	0	0	0	0.000139	negative
YER030W	YNL064C	0	0	0	0	0	-0.006628	negative
YDR361C	YFR010W	0	0	0	0	0	0.019312	negative
YGL098W	YOR361C	0	0	0	0	0	0.016361	negative
YDR101C	YKL009W	82	0	0	998	705	0.034201	positive
YER007C-A	YJR014W	0	0	0	525	918	0.123640	positive
YER125W	YMR275C	0	0	0	0	988	0.006970	positive
YJR123W	YKL029C	0	0	0	0	0	-0.007393	negative
YDL181W	YGL058W	0	0	0	0	0	0.012168	negative
YEL026W	YGL195W	0	0	0	0	0	0.373143	negative
YML069W	YMR158W	0	0	0	0	0	0.091064	negative
YHR208W	YNL189W	0	0	0	0	0	-0.008952	negative
YCR030C	YOL096C	0	0	0	0	0	0.138356	negative
Q0120	YGR238C	0	0	0	0	0	0.056074	negative
YDR214W	YMR083W	0	0	0	0	0	0.143738	negative
YAL026C	YLL036C	0	0	0	0	0	0.468793	negative
YBR215W	YIL070C	0	0	0	0	0	-0.006651	negative
YGR155W	YLL034C	0	0	0	0	0	0.046044	negative
YDR074W	YOR123C	0	0	0	0	0	-0.004909	negative
YMR309C	YPR041W	0	0	0	712	607	-0.002231	positive
YGR005C	YOR234C	0	0	0	0	0	0.000120	negative
YDL185W	YPR036W	0	0	0	172	976	0.592616	positive
YDR173C	YJL020C	0	0	0	0	0	0.172944	negative
YDR496C	YKL211C	0	0	0	0	0	0.392195	negative
YFL018C	YIL125W	358	0	0	213	826	0.581843	positive
YBR221C	YDR361C	0	0	0	0	0	0.077179	negative
YDR214W	YPL237W	0	0	0	152	53	0.104810	negative
YFL018C	YNL015W	0	0	0	0	0	0.013067	negative
YER094C	YOR362C	0	0	0	936	756	0.780335	positive
YBR279W	YKR066C	0	0	0	0	0	0.037238	negative
YGR232W	YHR027C	0	0	0	0	0	0.050494	positive
YGR130C	YIL075C	0	0	0	0	0	0.219740	negative
YBR215W	YMR297W	0	0	0	0	0	-0.006759	negative
YLR192C	YOR361C	0	0	0	75	978	0.029672	positive
YDR036C	YNL113W	0	0	0	0	0	0.094869	negative
YFR051C	YGL137W	0	0	0	242	967	0.384422	positive
YGR005C	YOR151C	0	0	0	0	690	0.040836	positive
YDL145C	YJL033W	0	0	0	0	0	0.192009	negative
YJL115W	YOL124C	0	0	0	84	159	-0.005947	negative
YDR382W	YIL125W	0	0	0	0	0	-0.023760	negative
YDR168W	YLR028C	0	0	0	0	0	0.039388	negative
YDR429C	YMR309C	0	0	0	429	802	0.018069	positive
YDL082W	YLL034C	0	0	0	0	0	-0.023807	negative
YAR003W	YML072C	0	0	0	0	0	0.418881	negative
YER025W	YMR146C	0	0	0	592	732	0.000526	positive
YGR238C	YMR304W	0	0	0	0	0	0.081448	negative
YDR404C	YJL140W	0	0	0	141	994	0.040477	positive
YER122C	YNL287W	0	0	0	84	730	0.139916	positive
YER025W	YER136W	0	0	0	0	0	0.047979	negative
YIL094C	YML127W	0	0	0	0	0	0.189916	negative
YIL070C	YJL190C	0	0	0	0	0	-0.011837	negative
YBR195C	YBR263W	0	0	0	0	0	0.115013	negative
YOR281C	YPR036W	0	0	0	0	0	0.033754	negative
YBR009C	YNL153C	0	0	0	0	0	-0.014309	negative
YDR170C	YOR151C	0	0	0	512	0	0.039840	negative
YMR158W	YPR176C	0	0	0	0	0	0.023786	negative
YDR434W	YOR035C	0	0	0	0	0	0.017558	negative
YEL051W	YJL052W	0	0	0	0	0	-0.030661	negative
YGR134W	YOR142W	0	0	0	0	0	0.007406	negative
YAL035W	YDR418W	0	0	0	109	502	0.009048	positive
YMR083W	YOL076W	0	0	0	0	0	0.011000	negative
YHR051W	YPL178W	0	0	0	0	0	0.041768	negative
YHL030W	YOR136W	0	0	0	0	0	0.272116	negative
YOL144W	YPR191W	0	0	0	0	0	0.076713	negative
YDL051W	YOR281C	0	0	0	0	0	0.044140	negative
YAL034C	YLR325C	0	0	0	0	0	0.038960	negative
YCR030C	YDR172W	0	0	0	0	0	0.093124	negative
YGR155W	YNL246W	0	0	0	0	0	-0.011460	negative
YDR434W	YGR194C	0	0	0	0	0	0.462847	negative
YDR221W	YOR164C	0	0	0	0	0	0.388723	negative
YML077W	YOR253W	0	0	0	0	0	0.047609	negative
YBL047C	YDR283C	0	0	0	0	0	0.816765	negative
YIL115C	YLR355C	0	0	0	0	0	0.021973	negative
YDR407C	YHR121W	0	0	0	0	0	0.288121	negative
YDR148C	YEL056W	0	0	0	0	0	0.036766	negative
YDR283C	YPL111W	0	0	0	0	233	0.023764	negative
YCL011C	YOR281C	0	0	0	0	0	-0.000443	negative
YNL071W	YOL076W	0	0	0	0	0	0.261125	negative
YML036W	YML063W	0	0	0	0	0	0.098786	negative
YGL076C	YOR207C	228	0	0	726	95	-0.017399	negative
YOL004W	YPL220W	0	0	0	0	0	-0.000556	negative
YMR230W	YNL113W	0	0	0	162	0	-0.002915	negative
YDR145W	YPL254W	0	0	0	0	728	0.099257	positive
YGL030W	YHR051W	0	0	0	0	0	0.024199	negative
YBR221C	YNL246W	0	0	0	0	0	-0.006807	negative
YBL050W	YCR092C	0	0	0	0	0	0.150355	negative
YBL041W	YFR050C	0	0	0	998	559	0.692833	positive
YGR232W	YHR107C	0	0	0	0	0	0.041006	negative
YHR075C	YKL054C	0	0	0	0	0	0.086576	negative
YDL083C	YEL055C	0	0	0	191	0	-0.005398	negative
YFL018C	YFL022C	0	0	0	67	194	0.197471	negative
YDR148C	YHR064C	0	0	0	0	262	0.188736	negative
YIL125W	YJL115W	0	0	0	0	0	-0.006229	negative
YCR030C	YDR283C	0	0	0	0	0	0.398060	negative
YDR429C	YPR041W	0	0	0	230	951	0.011154	positive
YBL099W	YCR084C	0	0	0	0	0	0.055407	negative
YNL251C	YPR176C	0	0	0	0	0	0.172271	negative
YBR234C	YDR036C	0	0	0	0	0	0.110803	negative
YNL172W	YPL085W	0	0	0	171	0	0.697678	negative
YLR200W	YLR295C	0	0	0	0	0	0.047512	negative
YGR063C	YMR116C	0	0	0	0	0	-0.008249	negative
YIL034C	YJR045C	0	0	0	0	0	0.012984	negative
YMR146C	YPL011C	0	0	0	0	0	0.051837	negative
YER164W	YLR075W	0	0	0	0	0	0.403265	negative
YGR167W	YHR099W	0	0	0	0	0	0.021703	negative
