@RELATION COFrac
@Attribute neighborhood NUMERIC
@Attribute fusion NUMERIC
@Attribute cooccurence NUMERIC
@Attribute coexpression NUMERIC
@Attribute textmining NUMERIC
@Attribute score NUMERIC
@ATTRIBUTE class {positive, negative}
@DATA
0,0,0,0,0,0.439164,negative
0,0,0,0,728,0.147543,positive
0,0,0,0,0,0.025352,negative
0,0,0,0,0,-0.007999,negative
0,0,0,0,0,-0.003436,negative
0,0,0,0,0,0.186252,negative
0,0,0,0,0,0.032034,negative
0,0,0,0,0,0.054981,negative
0,0,0,0,0,-0.000847,negative
0,0,0,165,0,0.011835,negative
0,0,0,0,0,0.023174,negative
0,0,0,0,0,-0.004871,negative
0,0,0,0,0,0.628720,negative
0,0,0,0,0,-0.010358,negative
0,0,0,0,0,0.053635,negative
0,0,0,0,0,0.434430,negative
0,0,0,0,0,-0.000257,negative
0,0,0,0,0,0.074781,negative
0,0,0,0,0,0.012017,negative
0,0,0,0,0,0.034931,negative
0,0,0,0,0,0.222698,negative
0,0,0,0,95,0.163162,positive
0,0,0,0,0,0.025341,negative
0,0,0,785,197,-0.009045,negative
0,0,0,0,0,0.182040,negative
0,0,0,0,0,0.334973,negative
0,0,0,0,0,0.001590,negative
0,0,0,115,997,0.077894,positive
0,0,0,114,888,0.066473,positive
0,0,0,0,0,-0.003338,negative
0,0,0,0,0,0.199472,negative
0,0,0,0,0,-0.005703,negative
0,0,0,0,0,0.439200,negative
0,0,0,0,0,-0.026644,negative
0,0,0,0,0,-0.001655,negative
0,0,0,0,0,-0.000376,negative
0,0,0,0,0,0.085015,negative
0,0,0,0,60,-0.014720,positive
0,0,0,390,0,0.099261,negative
0,0,0,0,0,0.348145,negative
0,0,0,0,0,0.048568,negative
0,0,0,0,0,0.055982,negative
0,0,0,0,0,0.005222,negative
0,0,0,0,934,0.032912,positive
0,0,0,0,0,-0.001147,negative
0,0,0,0,0,0.015493,negative
0,0,0,0,0,-0.003462,negative
0,0,0,0,0,0.461447,negative
0,0,0,0,0,0.303584,negative
0,0,0,0,0,0.005939,negative
0,0,0,0,0,0.094274,negative
0,0,0,0,0,0.094610,negative
0,0,0,0,0,-0.009445,negative
0,0,0,0,0,0.110133,negative
0,0,0,96,502,0.309719,negative
0,0,0,0,0,0.085668,negative
0,0,0,0,0,0.417475,negative
0,0,0,0,0,0.107465,negative
0,0,0,0,0,0.152699,negative
0,0,0,0,0,0.369493,negative
0,0,0,174,90,0.729546,positive
0,0,0,282,879,0.414538,positive
0,0,0,0,0,0.009830,negative
0,0,0,0,0,-0.008307,negative
0,0,0,0,0,0.041122,negative
0,0,0,0,0,0.659744,negative
0,0,0,0,0,0.319577,negative
0,0,0,0,574,0.272313,positive
0,0,0,0,0,0.033603,negative
0,0,0,0,0,0.069526,negative
0,0,0,109,917,0.458583,positive
654,0,0,999,762,-0.015312,positive
0,0,0,0,0,-0.013240,negative
0,0,0,0,0,0.020514,negative
0,0,0,0,0,0.361745,negative
0,0,0,0,0,-0.005898,negative
0,0,0,0,0,-0.002222,negative
0,0,0,0,0,-0.007474,negative
0,0,0,0,0,0.005292,negative
0,0,0,0,0,-0.006683,negative
0,0,0,0,0,0.153797,negative
0,0,0,390,534,0.454028,positive
0,0,0,0,0,0.424095,negative
0,0,0,0,0,0.034854,negative
0,0,0,0,0,0.089928,negative
0,0,0,171,0,-0.003146,negative
0,0,0,991,558,0.606716,positive
0,0,0,0,0,0.007451,negative
0,0,0,221,80,0.019191,negative
0,0,0,0,0,0.118835,negative
0,0,0,0,0,-0.009287,negative
0,0,0,0,0,0.006751,negative
0,0,0,252,0,0.320036,negative
0,0,0,115,0,0.014538,negative
0,0,0,0,0,0.414339,negative
0,0,0,0,0,-0.009771,negative
0,0,0,71,263,0.449807,negative
0,0,0,502,977,0.005654,positive
0,0,0,180,91,0.053421,negative
0,0,0,0,0,-0.013855,positive
0,0,0,991,952,0.408162,positive
0,0,0,0,0,0.446329,negative
0,0,0,0,0,0.149928,negative
0,0,0,0,523,0.103776,positive
0,0,0,0,0,0.171073,negative
0,0,0,0,165,0.004139,negative
0,0,0,0,0,-0.002314,negative
0,0,0,0,0,0.066480,negative
0,0,0,0,0,0.116925,negative
0,0,0,0,979,0.321290,positive
0,0,0,0,558,0.413791,positive
0,0,0,0,0,0.072165,negative
0,0,0,0,0,0.003551,negative
0,0,0,0,0,0.296561,negative
0,0,0,0,0,-0.001998,negative
0,0,0,0,0,-0.006836,negative
0,0,0,0,0,-0.005597,negative
0,0,0,0,0,0.426015,negative
0,0,0,0,122,0.061302,negative
0,0,0,0,951,0.295022,positive
0,0,0,0,0,0.526140,negative
0,0,0,482,994,0.716485,positive
0,0,0,344,982,0.411169,positive
0,0,0,0,0,-0.011557,negative
0,0,0,0,0,0.098904,negative
0,0,0,0,0,0.633785,negative
0,0,0,0,0,-0.001637,negative
0,0,0,0,0,0.915820,negative
0,0,0,0,0,-0.014719,positive
0,0,0,0,0,0.270864,negative
0,0,0,0,0,0.053561,negative
0,0,0,0,0,0.040192,negative
0,0,0,0,0,0.401576,negative
0,0,0,0,0,0.096091,negative
0,0,0,0,0,-0.005598,negative
605,0,0,0,954,-0.010123,positive
0,0,0,0,0,0.047559,negative
0,0,0,0,0,-0.005892,negative
0,0,0,0,0,0.107505,negative
0,0,0,322,0,0.112293,negative
0,0,0,0,0,-0.003687,negative
0,0,0,0,0,0.071211,negative
0,0,0,0,0,0.080022,negative
0,0,0,781,863,0.039725,positive
654,0,0,177,976,0.013477,positive
0,0,0,0,0,0.174690,positive
0,0,0,0,493,0.296893,positive
0,0,0,0,0,0.042013,negative
85,0,0,357,994,0.728437,positive
0,0,0,0,0,0.025685,negative
0,0,0,0,0,0.083415,negative
0,0,0,0,0,-0.011320,negative
0,0,0,0,0,-0.012153,negative
0,0,0,0,0,0.026080,negative
0,0,0,0,0,0.225494,negative
0,0,0,0,0,0.073146,negative
0,0,0,144,304,0.667819,positive
0,0,0,0,0,-0.000118,negative
0,0,0,0,0,0.000872,negative
0,0,0,0,163,0.101296,negative
0,0,0,383,0,0.036887,negative
0,0,0,0,0,-0.006670,negative
0,0,0,0,0,0.519885,negative
0,0,0,0,628,0.206779,positive
0,0,0,0,0,0.008693,negative
0,0,0,837,704,0.597335,positive
0,0,0,0,268,0.033124,positive
0,0,0,0,0,0.128051,negative
0,0,0,0,0,0.570255,negative
0,0,0,0,0,0.066245,negative
0,0,0,0,0,0.031261,negative
0,0,0,0,0,-0.015588,negative
0,0,0,187,682,0.287883,positive
0,0,0,0,173,-0.010898,negative
0,0,0,0,0,0.049120,negative
0,0,0,0,0,0.397116,negative
0,0,0,0,0,-0.025565,negative
0,0,0,0,0,0.025426,negative
0,0,0,0,0,0.665870,negative
0,0,0,0,0,0.070717,negative
0,0,0,0,0,-0.008921,negative
0,0,0,0,0,0.036918,negative
0,0,30,775,29,0.017719,positive
0,0,0,0,0,0.046784,negative
0,0,0,857,84,-0.006965,negative
0,0,0,475,243,0.019362,positive
0,0,0,72,989,0.140881,positive
0,0,0,0,0,0.201642,negative
0,0,73,890,169,0.643171,positive
0,0,0,0,0,0.274755,negative
0,0,0,0,199,-0.019942,positive
0,0,0,0,0,0.005031,negative
0,0,43,997,46,0.897001,positive
0,0,0,0,984,0.089388,positive
0,0,0,0,0,0.101221,negative
0,0,0,0,0,0.000126,negative
0,0,0,0,0,0.139422,negative
0,0,0,0,0,0.003662,negative
0,0,0,0,0,0.020659,negative
0,0,0,0,0,-0.009591,negative
0,0,0,96,917,0.138056,positive
0,0,0,0,0,0.071077,negative
0,0,0,0,0,0.149952,negative
0,0,0,716,967,0.914970,positive
0,0,0,0,0,0.072529,positive
0,0,0,0,0,0.012446,negative
0,0,0,75,410,0.593977,positive
0,0,0,0,0,0.179253,negative
0,0,0,0,0,0.371491,negative
0,0,0,0,0,0.465521,negative
0,0,0,0,0,0.198036,negative
0,0,0,0,0,-0.014158,negative
0,0,0,0,0,-0.004117,negative
0,0,0,0,0,0.479466,negative
0,0,0,0,0,-0.004893,negative
0,0,0,619,118,0.059944,negative
0,0,0,0,931,0.028388,positive
0,0,0,0,0,0.449679,negative
0,0,0,0,0,0.009522,negative
0,0,0,483,0,0.057326,negative
0,0,0,0,0,0.082812,negative
0,0,0,0,0,0.540183,negative
0,0,0,537,0,-0.006765,negative
0,0,0,0,0,-0.011086,positive
0,0,0,0,0,-0.009724,negative
0,0,0,0,0,-0.017966,negative
0,0,0,0,0,0.149283,negative
0,0,0,0,0,0.040355,negative
0,0,0,0,199,-0.009132,negative
0,0,0,0,0,0.080923,negative
0,0,0,0,0,0.239394,negative
0,0,0,0,0,-0.010638,negative
0,0,0,0,0,-0.006800,negative
0,0,0,0,0,0.516826,negative
0,0,0,0,0,0.054312,negative
0,0,0,0,0,0.013901,negative
0,0,0,71,994,0.004651,positive
0,0,0,0,0,0.036834,negative
0,0,0,0,0,0.013255,negative
0,0,0,0,0,0.343955,negative
0,0,0,0,0,0.000102,negative
0,0,0,0,0,0.013253,negative
0,0,0,960,189,0.740725,positive
0,0,0,0,0,0.081642,negative
0,0,0,0,0,0.153792,negative
0,0,0,0,0,0.618219,negative
0,0,0,0,114,0.023562,negative
0,0,0,0,0,0.356383,negative
0,0,0,0,0,0.166639,negative
0,0,0,0,0,0.013618,negative
0,0,0,0,0,0.088032,negative
0,0,0,0,0,0.471098,negative
0,0,0,74,571,0.029923,negative
0,0,0,0,0,0.310725,negative
0,0,0,0,0,0.003450,negative
0,0,0,0,0,0.708399,negative
0,0,57,225,130,-0.014751,positive
0,0,0,349,994,0.014237,positive
0,0,0,0,0,-0.004146,negative
0,0,0,943,558,0.748931,positive
0,0,0,0,0,0.657539,negative
0,0,0,0,0,0.261585,negative
0,0,0,0,0,0.157705,negative
0,0,0,0,0,0.000705,negative
0,0,0,0,0,0.084214,negative
0,0,0,0,0,0.186456,negative
0,0,0,0,0,-0.010007,negative
0,0,0,0,0,0.010904,negative
0,0,0,0,0,0.030903,negative
0,0,0,0,0,0.168021,negative
0,0,0,0,0,0.153520,negative
0,0,0,0,0,0.637775,negative
0,0,0,0,0,0.234304,negative
0,0,0,0,0,0.436040,negative
0,0,0,0,0,0.348767,negative
0,0,0,689,362,0.239301,positive
0,0,0,0,175,-0.018286,negative
0,0,0,0,0,-0.022188,negative
0,0,0,0,173,0.011479,negative
0,0,0,0,0,0.064089,negative
0,0,0,0,0,-0.012214,negative
0,0,0,286,0,0.041465,negative
0,0,0,0,0,-0.007389,negative
0,0,0,261,118,0.081908,positive
0,0,0,0,0,-0.010296,positive
0,0,0,0,0,0.090343,negative
0,0,0,0,0,0.037217,negative
0,0,0,303,823,0.132547,positive
0,0,0,0,0,-0.008373,negative
0,0,0,0,0,0.209174,negative
0,0,0,0,0,0.206466,negative
0,0,0,0,0,0.039067,negative
0,0,0,0,0,-0.006231,negative
0,0,0,0,0,0.038358,negative
0,0,0,0,0,0.497747,negative
0,0,0,0,0,-0.000849,negative
0,0,0,0,0,-0.008272,negative
0,0,0,0,0,0.218459,negative
0,0,0,0,175,-0.005358,negative
0,0,0,0,0,0.007198,negative
0,0,0,0,0,-0.018372,negative
0,0,0,0,0,0.040376,negative
0,0,0,0,0,0.486989,negative
0,0,0,275,0,0.040665,negative
0,0,0,0,0,0.535100,negative
0,0,0,0,0,0.333153,negative
0,0,0,0,0,0.026008,negative
0,0,0,0,0,0.050251,positive
0,0,0,0,0,0.140189,negative
0,0,0,0,0,0.005990,negative
0,0,0,0,0,0.014086,negative
655,0,383,94,960,-0.015615,positive
0,0,0,0,0,0.049165,negative
0,0,0,982,558,0.862733,positive
0,0,0,101,0,0.029550,negative
0,0,0,0,0,0.081946,negative
0,0,0,0,0,-0.001854,negative
0,0,0,0,0,0.250489,negative
0,0,0,0,0,0.119931,negative
0,0,0,0,0,-0.005334,negative
0,0,0,0,0,0.223850,negative
0,0,0,0,0,-0.011968,negative
0,0,0,67,141,-0.004315,negative
0,0,0,0,0,0.018239,negative
0,0,0,0,0,0.144679,negative
0,0,0,0,0,0.035887,negative
0,0,0,0,0,-0.013650,negative
0,0,0,0,0,-0.005501,negative
0,0,0,0,0,-0.000200,negative
0,0,0,0,0,0.250844,negative
0,0,0,999,558,-0.025257,positive
0,0,0,0,0,0.090981,negative
0,0,0,0,0,0.004144,negative
654,0,0,698,998,0.060956,positive
0,0,0,0,0,0.043820,negative
0,0,0,0,0,0.194613,negative
0,0,0,0,0,-0.001465,negative
0,0,0,0,0,0.178309,negative
0,0,0,0,942,0.091168,positive
0,0,0,0,0,0.011358,negative
0,0,0,0,0,-0.017757,negative
0,0,0,0,0,0.007735,negative
0,0,0,0,0,0.290662,negative
0,0,0,869,857,0.312987,positive
0,0,0,0,198,0.117828,negative
0,0,0,0,0,0.001986,negative
0,0,0,0,0,0.160748,negative
0,0,0,0,0,0.046123,negative
0,0,0,0,0,0.014697,negative
0,0,74,989,283,0.869501,positive
0,0,0,0,791,0.258755,positive
0,0,0,0,0,0.354457,negative
0,0,0,0,709,-0.012672,positive
0,0,0,0,0,0.113330,negative
0,0,0,0,0,-0.002199,negative
0,0,0,0,0,0.087376,negative
0,0,0,0,624,-0.007034,positive
0,0,0,0,0,-0.010337,negative
0,0,0,0,0,-0.010702,negative
0,0,0,0,0,0.025702,negative
0,0,0,371,193,-0.013481,positive
0,0,0,0,0,0.026871,positive
0,0,0,0,0,-0.006749,negative
0,0,0,0,0,0.251036,negative
0,0,0,0,0,0.101780,negative
0,0,0,0,0,0.087136,negative
0,0,0,0,0,0.023942,negative
0,0,0,0,0,0.039579,negative
0,0,0,0,0,0.056190,negative
654,0,0,695,976,0.020006,positive
0,0,0,0,0,0.070854,negative
0,0,0,0,0,0.014740,negative
0,0,0,0,0,-0.011491,negative
0,0,0,0,0,-0.002138,negative
0,0,0,860,544,0.751451,positive
0,0,0,0,0,0.247323,negative
0,2,0,611,298,0.640386,positive
0,0,0,0,0,0.153923,negative
0,0,0,0,0,0.192630,negative
0,0,0,103,0,-0.001389,negative
0,0,0,0,0,0.232069,negative
0,0,0,0,0,-0.012818,negative
0,0,0,0,339,0.148776,positive
0,0,0,0,0,0.298993,negative
0,0,0,0,0,-0.003992,negative
0,0,0,0,0,0.018098,negative
0,0,0,0,0,0.252937,negative
0,0,0,0,0,-0.004273,negative
0,0,0,0,0,0.002056,negative
0,0,0,0,0,0.007665,negative
0,0,0,0,0,0.112417,negative
0,0,0,0,0,0.255253,negative
0,0,0,0,0,0.034122,negative
0,0,0,0,0,0.071547,negative
328,0,0,95,954,0.422909,positive
0,0,0,0,0,0.404886,negative
0,0,0,0,0,0.035842,positive
0,0,0,0,0,-0.009153,negative
0,0,0,0,0,0.077567,positive
0,0,0,0,0,0.047865,negative
