Source	Windowsize	Prot-prob	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
all_0208	11	0.000423	0.653846153846	0.0109819121447	0.0216010165184	0.414832206983	0.504909560724
all_0208	11	0.000470	0.5	0.00258397932817	0.00514138817481	0.334409991387	0.501033591731
all_0208	11	0.000517	0.545454545455	0.00387596899225	0.00769724182168	0.357675593141	0.50161498708
all_0208	11	0.000548	0.75	0.0077519379845	0.0153452685422	0.461563307494	0.503617571059
all_0208	11	0.000596	0.714285714286	0.00645994832041	0.0128040973111	0.44316783561	0.502971576227
all_0208	11	0.000643	0.153846153846	0.00129198966408	0.00256245996156	0.160794739283	0.499935400517
all_0208	11	0.000690	0.4	0.00387596899225	0.00767754318618	0.284948320413	0.501356589147
all_0208	11	0.000737	0.2	0.00129198966408	0.00256739409499	0.18387166236	0.500129198966
all_0208	11	0.000784	0.176470588235	0.00193798449612	0.0038338658147	0.172376120991	0.500064599483
all_0208	11	0.000862	0.214285714286	0.00193798449612	0.00384122919334	0.191283684016	0.500258397933
all_0208	11	0.000940	0.428571428571	0.00387596899225	0.00768245838668	0.299234034699	0.50142118863
all_0208	11	0.001019	0.5	0.00258397932817	0.00514138817481	0.334409991387	0.501033591731
all_0208	11	0.001207	0.714285714286	0.00645994832041	0.0128040973111	0.44316783561	0.502971576227
all_0208	11	0.001410	0.480769230769	0.016149870801	0.03125	0.330447061552	0.506330749354
all_0208	11	0.001614	0.56	0.0271317829457	0.0517560073937	0.374638242894	0.511434108527
all_0208	11	0.001818	0.505033557047	0.194444444444	0.28078358209	0.416868630375	0.578165374677
all_0208	11	0.002037	0.5775	0.149224806202	0.237166324435	0.434260335917	0.563695090439
all_0208	11	0.002335	0.556745182013	0.167958656331	0.258064516129	0.431688697811	0.570607235142
all_0208	11	0.002664	0.578544061303	0.0975452196382	0.166943062465	0.413249205501	0.541666666667
