A1BG	Tissue enriched	liver
A2ML1	Tissue enriched	esophagus
A4GNT	Tissue enriched	stomach
AADACL2	Tissue enriched	skin
AARD	Tissue enriched	testis
ABCA12	Tissue enriched	skin
ABCA13	Tissue enriched	bone marrow
ABCB4	Tissue enriched	liver
ABCC12	Tissue enriched	testis
ABHD1	Tissue enriched	testis
ABHD12B	Tissue enriched	skin
AC002365.1	Tissue enriched	testis
AC003102.1	Tissue enriched	bone marrow
AC004381.6	Tissue enriched	testis
AC005008.2	Tissue enriched	testis
AC005082.1	Tissue enriched	esophagus
AC005358.1	Tissue enriched	heart muscle
AC005606.1	Tissue enriched	rectum
AC006116.20	Tissue enriched	skin
AC006455.1	Tissue enriched	testis
AC006547.14	Tissue enriched	testis
AC006946.15	Tissue enriched	testis
AC007557.1	Tissue enriched	testis
AC008132.1	Tissue enriched	testis
AC008132.13	Tissue enriched	testis
AC008394.1	Tissue enriched	placenta
AC008948.1	Tissue enriched	kidney
AC011500.1	Tissue enriched	testis
AC013269.5	Tissue enriched	testis
AC015660.1	Tissue enriched	adrenal gland
AC016757.3	Tissue enriched	testis
AC020629.1	Tissue enriched	kidney
AC025262.1	Tissue enriched	skeletal muscle
AC025278.1	Tissue enriched	testis
AC074212.3	Tissue enriched	testis
AC078925.1	Tissue enriched	testis
AC079341.1	Tissue enriched	placenta
AC079354.1	Tissue enriched	fallopian tube
AC083862.1	Tissue enriched	gallbladder
AC096582.1	Tissue enriched	placenta
AC102948.2	Tissue enriched	testis
AC104809.3	Tissue enriched	fallopian tube
AC109829.1	Tissue enriched	testis
AC114783.1	Tissue enriched	testis
AC132216.1	Tissue enriched	bone marrow
AC132872.2	Tissue enriched	bone marrow
AC136604.1	Tissue enriched	testis
AC140481.2	Tissue enriched	testis
ACACB	Tissue enriched	adipose tissue
ACBD7	Tissue enriched	cerebral cortex
ACHE	Tissue enriched	skeletal muscle
ACKR2	Tissue enriched	placenta
ACOT12	Tissue enriched	liver
ACPP	Tissue enriched	prostate
ACR	Tissue enriched	testis
ACRBP	Tissue enriched	testis
ACRV1	Tissue enriched	testis
ACSBG2	Tissue enriched	testis
ACSM5	Tissue enriched	liver
ACTA1	Tissue enriched	skeletal muscle
ACTC1	Tissue enriched	heart muscle
ACTL10	Tissue enriched	testis
ACTL6B	Tissue enriched	cerebral cortex
ACTL7A	Tissue enriched	testis
ACTL7B	Tissue enriched	testis
ACTL8	Tissue enriched	testis
ACTL9	Tissue enriched	testis
ACTRT1	Tissue enriched	testis
ACTRT2	Tissue enriched	testis
ACTRT3	Tissue enriched	testis
ACVR1C	Tissue enriched	adipose tissue
ADA	Tissue enriched	duodenum
ADAD1	Tissue enriched	testis
ADAD2	Tissue enriched	testis
ADAM12	Tissue enriched	placenta
ADAM18	Tissue enriched	testis
ADAM2	Tissue enriched	testis
ADAM20	Tissue enriched	testis
ADAM21	Tissue enriched	testis
ADAM29	Tissue enriched	testis
ADAM30	Tissue enriched	testis
ADAM32	Tissue enriched	testis
ADAMTS18	Tissue enriched	placenta
ADCK3	Tissue enriched	skeletal muscle
ADCY1	Tissue enriched	cerebral cortex
ADCY10	Tissue enriched	testis
ADH1A	Tissue enriched	liver
ADH4	Tissue enriched	liver
ADH6	Tissue enriched	liver
ADH7	Tissue enriched	esophagus
ADIG	Tissue enriched	testis
ADIPOQ	Tissue enriched	adipose tissue
ADSSL1	Tissue enriched	skeletal muscle
AFM	Tissue enriched	liver
AGBL5	Tissue enriched	testis
AGER	Tissue enriched	lung
AGFG2	Tissue enriched	salivary gland
AGL	Tissue enriched	skeletal muscle
AGXT	Tissue enriched	liver
AHNAK2	Tissue enriched	skin
AHRR	Tissue enriched	testis
AHSG	Tissue enriched	liver
AHSP	Tissue enriched	bone marrow
AK5	Tissue enriched	cerebral cortex
AKAP3	Tissue enriched	testis
AKAP4	Tissue enriched	testis
AKR1B1	Tissue enriched	adrenal gland
AKR1C4	Tissue enriched	liver
AKR1CL1	Tissue enriched	liver
AKR1D1	Tissue enriched	liver
AKR1E2	Tissue enriched	testis
AL031666.2	Tissue enriched	testis
AL118506.1	Tissue enriched	fallopian tube
AL133481.1	Tissue enriched	testis
AL359195.1	Tissue enriched	testis
AL445665.1	Tissue enriched	adipose tissue
AL513478.1	Tissue enriched	testis
AL590235.1	Tissue enriched	esophagus
AL590560.1	Tissue enriched	bone marrow
AL590714.1	Tissue enriched	liver
ALAS2	Tissue enriched	bone marrow
ALB	Tissue enriched	liver
ALLC	Tissue enriched	testis
ALOXE3	Tissue enriched	skin
ALPP	Tissue enriched	placenta
ALS2CR11	Tissue enriched	testis
AMBP	Tissue enriched	liver
AMER2	Tissue enriched	cerebral cortex
AMER3	Tissue enriched	cerebral cortex
AMPD1	Tissue enriched	skeletal muscle
AMPH	Tissue enriched	cerebral cortex
AMY2A	Tissue enriched	pancreas
AMY2B	Tissue enriched	pancreas
ANG	Tissue enriched	liver
ANGPTL3	Tissue enriched	liver
ANGPTL5	Tissue enriched	ovary
ANHX	Tissue enriched	testis
ANKLE1	Tissue enriched	bone marrow
ANKRD1	Tissue enriched	heart muscle
ANKRD20A1	Tissue enriched	testis
ANKRD23	Tissue enriched	skeletal muscle
ANKRD30B	Tissue enriched	testis
ANKRD30BL	Tissue enriched	testis
ANKRD31	Tissue enriched	testis
ANKRD33	Tissue enriched	placenta
ANKRD34A	Tissue enriched	cerebral cortex
ANKRD60	Tissue enriched	testis
ANKRD66	Tissue enriched	fallopian tube
ANKRD7	Tissue enriched	testis
ANKUB1	Tissue enriched	fallopian tube
ANTXRL	Tissue enriched	testis
ANXA10	Tissue enriched	stomach
AP000783.1	Tissue enriched	adrenal gland
APC2	Tissue enriched	cerebral cortex
APCDD1L	Tissue enriched	salivary gland
APCS	Tissue enriched	liver
APH1B	Tissue enriched	testis
APLP1	Tissue enriched	cerebral cortex
APOA2	Tissue enriched	liver
APOA5	Tissue enriched	liver
APOC1	Tissue enriched	liver
APOC2	Tissue enriched	liver
APOC4	Tissue enriched	liver
APOC4-APOC2	Tissue enriched	liver
APOF	Tissue enriched	liver
APOH	Tissue enriched	liver
AQP12A	Tissue enriched	pancreas
AQP12B	Tissue enriched	pancreas
AQP2	Tissue enriched	kidney
AQP6	Tissue enriched	kidney
ARHGAP36	Tissue enriched	adrenal gland
ARID3C	Tissue enriched	liver
ARL13A	Tissue enriched	testis
ARMC12	Tissue enriched	testis
ARNT2	Tissue enriched	cerebral cortex
ARRDC5	Tissue enriched	testis
ART1	Tissue enriched	skeletal muscle
AS3MT	Tissue enriched	adrenal gland
ASB10	Tissue enriched	skeletal muscle
ASB12	Tissue enriched	skeletal muscle
ASB14	Tissue enriched	skeletal muscle
ASB16	Tissue enriched	skeletal muscle
ASB17	Tissue enriched	testis
ASCL1	Tissue enriched	cerebral cortex
ASCL3	Tissue enriched	salivary gland
ASGR1	Tissue enriched	liver
ASGR2	Tissue enriched	liver
ASIC1	Tissue enriched	cerebral cortex
ASPRV1	Tissue enriched	skin
ASZ1	Tissue enriched	testis
ATCAY	Tissue enriched	cerebral cortex
ATP1B2	Tissue enriched	cerebral cortex
ATP1B4	Tissue enriched	skeletal muscle
ATP2A1	Tissue enriched	skeletal muscle
ATP4A	Tissue enriched	stomach
ATP4B	Tissue enriched	stomach
ATP6V0D2	Tissue enriched	kidney
ATP6V1G2	Tissue enriched	cerebral cortex
ATP6V1G3	Tissue enriched	kidney
ATXN3L	Tissue enriched	testis
AURKC	Tissue enriched	testis
AZU1	Tissue enriched	bone marrow
B3GAT1	Tissue enriched	cerebral cortex
B3GAT2	Tissue enriched	cerebral cortex
B4GALNT1	Tissue enriched	cerebral cortex
BAALC	Tissue enriched	cerebral cortex
BAAT	Tissue enriched	liver
BAI2	Tissue enriched	cerebral cortex
BAI3	Tissue enriched	cerebral cortex
BANF2	Tissue enriched	testis
BARHL2	Tissue enriched	testis
BARX1	Tissue enriched	stomach
BCAN	Tissue enriched	cerebral cortex
BEND2	Tissue enriched	testis
BEND6	Tissue enriched	cerebral cortex
BIN1	Tissue enriched	skeletal muscle
BIRC8	Tissue enriched	testis
BLM	Tissue enriched	salivary gland
BMP10	Tissue enriched	heart muscle
BMP8A	Tissue enriched	thyroid gland
BOD1L2	Tissue enriched	testis
BOLL	Tissue enriched	testis
BPI	Tissue enriched	bone marrow
BPIFA2	Tissue enriched	salivary gland
BPIFA3	Tissue enriched	testis
BPIFC	Tissue enriched	skin
BPY2	Tissue enriched	testis
BPY2B	Tissue enriched	testis
BPY2C	Tissue enriched	testis
BRDT	Tissue enriched	testis
BRINP1	Tissue enriched	cerebral cortex
BRSK1	Tissue enriched	cerebral cortex
BTBD17	Tissue enriched	cerebral cortex
BTBD18	Tissue enriched	testis
BTG4	Tissue enriched	testis
BX088651.2	Tissue enriched	testis
C10ORF68	Tissue enriched	testis
C10orf120	Tissue enriched	testis
C10orf126	Tissue enriched	kidney
C10orf40	Tissue enriched	testis
C10orf53	Tissue enriched	testis
C10orf62	Tissue enriched	testis
C10orf82	Tissue enriched	testis
C11orf42	Tissue enriched	testis
C11orf65	Tissue enriched	testis
C11orf71	Tissue enriched	testis
C11orf85	Tissue enriched	testis
C11orf87	Tissue enriched	cerebral cortex
C11orf91	Tissue enriched	testis
C11orf94	Tissue enriched	testis
C12orf40	Tissue enriched	testis
C12orf42	Tissue enriched	testis
C12orf50	Tissue enriched	testis
C12orf54	Tissue enriched	testis
C12orf79	Tissue enriched	bone marrow
C14orf166B	Tissue enriched	testis
C14orf177	Tissue enriched	testis
C15ORF31	Tissue enriched	spleen
C15orf43	Tissue enriched	testis
C15orf60	Tissue enriched	testis
C16orf11	Tissue enriched	kidney
C16orf78	Tissue enriched	testis
C16orf90	Tissue enriched	testis
C16orf92	Tissue enriched	testis
C16orf95	Tissue enriched	testis
C16orf96	Tissue enriched	testis
C16orf97	Tissue enriched	testis
C17orf104	Tissue enriched	testis
C17orf105	Tissue enriched	testis
C17orf112	Tissue enriched	testis
C17orf47	Tissue enriched	testis
C17orf50	Tissue enriched	testis
C17orf64	Tissue enriched	testis
C17orf66	Tissue enriched	testis
C17orf72	Tissue enriched	fallopian tube
C17orf74	Tissue enriched	testis
C17orf98	Tissue enriched	testis
C17orf99	Tissue enriched	bone marrow
C18orf42	Tissue enriched	adrenal gland
C18orf63	Tissue enriched	testis
C19orf18	Tissue enriched	testis
C19orf45	Tissue enriched	testis
C19orf67	Tissue enriched	testis
C19orf80	Tissue enriched	liver
C19orf84	Tissue enriched	testis
C1QL1	Tissue enriched	cerebral cortex
C1QL2	Tissue enriched	cerebral cortex
C1QL3	Tissue enriched	cerebral cortex
C1QTNF4	Tissue enriched	cerebral cortex
C1orf100	Tissue enriched	testis
C1orf101	Tissue enriched	testis
C1orf146	Tissue enriched	testis
C1orf185	Tissue enriched	testis
C1orf192	Tissue enriched	fallopian tube
C1orf227	Tissue enriched	testis
C1orf234	Tissue enriched	testis
C1orf56	Tissue enriched	testis
C1orf61	Tissue enriched	cerebral cortex
C1orf65	Tissue enriched	testis
C1orf68	Tissue enriched	skin
C1orf94	Tissue enriched	testis
C20orf141	Tissue enriched	testis
C20orf144	Tissue enriched	testis
C20orf166	Tissue enriched	skeletal muscle
C20orf173	Tissue enriched	testis
C20orf187	Tissue enriched	testis
C20orf195	Tissue enriched	testis
C20orf62	Tissue enriched	testis
C20orf78	Tissue enriched	testis
C20orf85	Tissue enriched	fallopian tube
C21orf128	Tissue enriched	fallopian tube
C21orf54	Tissue enriched	testis
C22orf15	Tissue enriched	fallopian tube
C22orf23	Tissue enriched	testis
C22orf31	Tissue enriched	testis
C22orf42	Tissue enriched	testis
C22orf43	Tissue enriched	testis
C2orf16	Tissue enriched	testis
C2orf50	Tissue enriched	fallopian tube
C2orf53	Tissue enriched	testis
C2orf57	Tissue enriched	testis
C2orf61	Tissue enriched	testis
C2orf78	Tissue enriched	testis
C2orf80	Tissue enriched	cerebral cortex
C3	Tissue enriched	liver
C3orf20	Tissue enriched	testis
C3orf22	Tissue enriched	testis
C3orf30	Tissue enriched	testis
C3orf84	Tissue enriched	testis
C4BPA	Tissue enriched	liver
C4orf17	Tissue enriched	testis
C4orf26	Tissue enriched	placenta
C4orf40	Tissue enriched	salivary gland
C4orf45	Tissue enriched	testis
C4orf50	Tissue enriched	cerebral cortex
C4orf51	Tissue enriched	testis
C5	Tissue enriched	liver
C5orf27	Tissue enriched	liver
C5orf47	Tissue enriched	testis
C5orf48	Tissue enriched	testis
C5orf52	Tissue enriched	testis
C5orf58	Tissue enriched	testis
C5orf60	Tissue enriched	testis
C6	Tissue enriched	liver
C6orf10	Tissue enriched	testis
C6orf163	Tissue enriched	testis
C6orf165	Tissue enriched	testis
C6orf201	Tissue enriched	testis
C6orf229	Tissue enriched	testis
C6orf99	Tissue enriched	testis
C7orf31	Tissue enriched	testis
C7orf34	Tissue enriched	testis
C7orf61	Tissue enriched	testis
C7orf62	Tissue enriched	testis
C7orf66	Tissue enriched	testis
C7orf71	Tissue enriched	testis
C7orf72	Tissue enriched	testis
C8A	Tissue enriched	liver
C8B	Tissue enriched	liver
C8orf22	Tissue enriched	skeletal muscle
C8orf34	Tissue enriched	fallopian tube
C8orf46	Tissue enriched	cerebral cortex
C8orf74	Tissue enriched	testis
C9	Tissue enriched	liver
C9orf117	Tissue enriched	fallopian tube
C9orf131	Tissue enriched	testis
C9orf153	Tissue enriched	testis
C9orf173	Tissue enriched	testis
C9orf43	Tissue enriched	testis
C9orf50	Tissue enriched	testis
C9orf57	Tissue enriched	testis
C9orf66	Tissue enriched	kidney
C9orf84	Tissue enriched	testis
C9orf96	Tissue enriched	testis
CA3	Tissue enriched	skeletal muscle
CA5A	Tissue enriched	liver
CA6	Tissue enriched	salivary gland
CABLES2	Tissue enriched	testis
CABP1	Tissue enriched	cerebral cortex
CABS1	Tissue enriched	testis
CABYR	Tissue enriched	testis
CACNA1E	Tissue enriched	cerebral cortex
CACNA1S	Tissue enriched	skeletal muscle
CACNA2D2	Tissue enriched	lung
CACNB1	Tissue enriched	skeletal muscle
CACNG1	Tissue enriched	skeletal muscle
CACNG2	Tissue enriched	cerebral cortex
CACNG3	Tissue enriched	cerebral cortex
CACNG7	Tissue enriched	cerebral cortex
CACNG8	Tissue enriched	cerebral cortex
CADM2	Tissue enriched	cerebral cortex
CAGE1	Tissue enriched	testis
CALB1	Tissue enriched	kidney
CALCA	Tissue enriched	thyroid gland
CALCB	Tissue enriched	thyroid gland
CALML6	Tissue enriched	skeletal muscle
CALR3	Tissue enriched	testis
CAMKV	Tissue enriched	cerebral cortex
CAMP	Tissue enriched	bone marrow
CAPN11	Tissue enriched	testis
CAPN14	Tissue enriched	esophagus
CAPN6	Tissue enriched	placenta
CAPN8	Tissue enriched	stomach
CAPS	Tissue enriched	fallopian tube
CAPSL	Tissue enriched	fallopian tube
CAPZA3	Tissue enriched	testis
CARD18	Tissue enriched	skin
CARTPT	Tissue enriched	adrenal gland
CASKIN1	Tissue enriched	cerebral cortex
CASP14	Tissue enriched	skin
CASQ1	Tissue enriched	skeletal muscle
CASQ2	Tissue enriched	heart muscle
CATSPER1	Tissue enriched	testis
CATSPER3	Tissue enriched	testis
CATSPER4	Tissue enriched	testis
CATSPERG	Tissue enriched	testis
CBLN2	Tissue enriched	cerebral cortex
CC2D2B	Tissue enriched	testis
CCDC105	Tissue enriched	testis
CCDC110	Tissue enriched	testis
CCDC116	Tissue enriched	testis
CCDC136	Tissue enriched	testis
CCDC141	Tissue enriched	heart muscle
CCDC144NL	Tissue enriched	testis
CCDC155	Tissue enriched	testis
CCDC158	Tissue enriched	testis
CCDC168	Tissue enriched	testis
CCDC169	Tissue enriched	testis
CCDC169-SOHLH2	Tissue enriched	testis
CCDC17	Tissue enriched	fallopian tube
CCDC170	Tissue enriched	fallopian tube
CCDC172	Tissue enriched	testis
CCDC173	Tissue enriched	testis
CCDC179	Tissue enriched	testis
CCDC182	Tissue enriched	testis
CCDC27	Tissue enriched	testis
CCDC36	Tissue enriched	testis
CCDC38	Tissue enriched	testis
CCDC42	Tissue enriched	testis
CCDC42B	Tissue enriched	fallopian tube
CCDC54	Tissue enriched	testis
CCDC62	Tissue enriched	testis
CCDC63	Tissue enriched	testis
CCDC7	Tissue enriched	testis
CCDC70	Tissue enriched	testis
CCDC73	Tissue enriched	testis
CCDC78	Tissue enriched	fallopian tube
CCDC79	Tissue enriched	testis
CCDC83	Tissue enriched	testis
CCDC87	Tissue enriched	testis
CCER1	Tissue enriched	testis
CCHCR1	Tissue enriched	testis
CCIN	Tissue enriched	testis
CCL16	Tissue enriched	liver
CCL27	Tissue enriched	skin
CCL28	Tissue enriched	salivary gland
CCM2L	Tissue enriched	spleen
CCNL1	Tissue enriched	bone marrow
CCT6B	Tissue enriched	testis
CCT8L2	Tissue enriched	testis
CD200R1L	Tissue enriched	testis
CD5L	Tissue enriched	spleen
CDH15	Tissue enriched	skeletal muscle
CDH16	Tissue enriched	kidney
CDH8	Tissue enriched	cerebral cortex
CDHR3	Tissue enriched	fallopian tube
CDHR4	Tissue enriched	fallopian tube
CDK5R2	Tissue enriched	cerebral cortex
CDKL4	Tissue enriched	testis
CDRT1	Tissue enriched	testis
CDRT15	Tissue enriched	testis
CDRT15L2	Tissue enriched	testis
CDSN	Tissue enriched	skin
CDT1	Tissue enriched	bone marrow
CDY1	Tissue enriched	testis
CDY1B	Tissue enriched	testis
CDY2A	Tissue enriched	testis
CDY2B	Tissue enriched	testis
CEACAM8	Tissue enriched	bone marrow
CEBPA	Tissue enriched	adipose tissue
CEBPE	Tissue enriched	bone marrow
CEL	Tissue enriched	pancreas
CELA2A	Tissue enriched	pancreas
CELA2B	Tissue enriched	pancreas
CELA3A	Tissue enriched	pancreas
CELA3B	Tissue enriched	pancreas
CELF4	Tissue enriched	cerebral cortex
CELF5	Tissue enriched	cerebral cortex
CEND1	Tissue enriched	cerebral cortex
CENPP	Tissue enriched	skin
CETN1	Tissue enriched	testis
CFB	Tissue enriched	liver
CFB	Tissue enriched	liver
CFD	Tissue enriched	adipose tissue
CFHR1	Tissue enriched	liver
CFHR2	Tissue enriched	liver
CFHR3	Tissue enriched	liver
CFHR4	Tissue enriched	liver
CFHR5	Tissue enriched	liver
CGA	Tissue enriched	placenta
CGB	Tissue enriched	placenta
CGB1	Tissue enriched	placenta
CGB2	Tissue enriched	placenta
CGB5	Tissue enriched	placenta
CGB8	Tissue enriched	placenta
CHAT	Tissue enriched	placenta
CHDC2	Tissue enriched	fallopian tube
CHGB	Tissue enriched	adrenal gland
CHN1	Tissue enriched	cerebral cortex
CHRNA10	Tissue enriched	skeletal muscle
CHRNA2	Tissue enriched	prostate
CHRNA3	Tissue enriched	adrenal gland
CHRNB2	Tissue enriched	cerebral cortex
CHRND	Tissue enriched	skeletal muscle
CHRNE	Tissue enriched	heart muscle
CHRNG	Tissue enriched	skeletal muscle
CHST4	Tissue enriched	gallbladder
CIB4	Tissue enriched	testis
CIDEA	Tissue enriched	adipose tissue
CIDEC	Tissue enriched	adipose tissue
CITED1	Tissue enriched	testis
CKM	Tissue enriched	skeletal muscle
CLCN1	Tissue enriched	skeletal muscle
CLCN5	Tissue enriched	kidney
CLCNKA	Tissue enriched	kidney
CLDN16	Tissue enriched	kidney
CLDN17	Tissue enriched	esophagus
CLEC11A	Tissue enriched	bone marrow
CLEC1B	Tissue enriched	liver
CLEC2A	Tissue enriched	skin
CLEC2L	Tissue enriched	cerebral cortex
CLPB	Tissue enriched	testis
CLPS	Tissue enriched	pancreas
CLPSL1	Tissue enriched	pancreas
CLVS1	Tissue enriched	cerebral cortex
