#ProtID	TotalCount	WAN111105_HCW_Celegans_wce_P1A01.map	WAN111105_HCW_Celegans_wce_P1A03.map	WAN111105_HCW_Celegans_wce_P1A05.map	WAN111105_HCW_Celegans_wce_P1A07.map	WAN111105_HCW_Celegans_wce_P1A09.map	WAN111105_HCW_Celegans_wce_P1A11.map	WAN111105_HCW_Celegans_wce_P1A12.map	WAN111105_HCW_Celegans_wce_P1B01.map	WAN111105_HCW_Celegans_wce_P1B02.map	WAN111105_HCW_Celegans_wce_P1B03.map	WAN111105_HCW_Celegans_wce_P1B04.map	WAN111105_HCW_Celegans_wce_P1B05.map	WAN111105_HCW_Celegans_wce_P1B06.map	WAN111105_HCW_Celegans_wce_P1B07.map	WAN111105_HCW_Celegans_wce_P1B08.map	WAN111105_HCW_Celegans_wce_P1B09.map	WAN111105_HCW_Celegans_wce_P1B10.map	WAN111105_HCW_Celegans_wce_P1B11.map	WAN111105_HCW_Celegans_wce_P1B12.map	WAN111105_HCW_Celegans_wce_P1C01.map	WAN111105_HCW_Celegans_wce_P1C02.map	WAN111105_HCW_Celegans_wce_P1C03.map	WAN111105_HCW_Celegans_wce_P1C04.map	WAN111105_HCW_Celegans_wce_P1C05.map	WAN111105_HCW_Celegans_wce_P1C06.map	WAN111105_HCW_Celegans_wce_P1C07.map	WAN111105_HCW_Celegans_wce_P1C08.map	WAN111105_HCW_Celegans_wce_P1C09.map	WAN111105_HCW_Celegans_wce_P1C10.map	WAN111105_HCW_Celegans_wce_P1C11.map	WAN111105_HCW_Celegans_wce_P1C12.map	WAN111105_HCW_Celegans_wce_P1D01.map	WAN111105_HCW_Celegans_wce_P1D02.map	WAN111105_HCW_Celegans_wce_P1D03.map	WAN111105_HCW_Celegans_wce_P1D04.map	WAN111105_HCW_Celegans_wce_P1D05.map	WAN111105_HCW_Celegans_wce_P1D06.map	WAN111105_HCW_Celegans_wce_P1D07.map	WAN111105_HCW_Celegans_wce_P1D08.map	WAN111105_HCW_Celegans_wce_P1D09.map	WAN111105_HCW_Celegans_wce_P1D10.map	WAN111105_HCW_Celegans_wce_P1D11.map	WAN111105_HCW_Celegans_wce_P1D12.map	WAN111105_HCW_Celegans_wce_P1E01.map	WAN111105_HCW_Celegans_wce_P1E02.map	WAN111105_HCW_Celegans_wce_P1E03.map	WAN111105_HCW_Celegans_wce_P1E04.map	WAN111105_HCW_Celegans_wce_P1E05.map	WAN111105_HCW_Celegans_wce_P1E06.map	WAN111105_HCW_Celegans_wce_P1E07.map	WAN111105_HCW_Celegans_wce_P1E08.map	WAN111105_HCW_Celegans_wce_P1E09.map	WAN111105_HCW_Celegans_wce_P1E10.map	WAN111105_HCW_Celegans_wce_P1E11.map	WAN111105_HCW_Celegans_wce_P1E12.map	WAN111105_HCW_Celegans_wce_P1F01.map	WAN111105_HCW_Celegans_wce_P1F02.map	WAN111105_HCW_Celegans_wce_P1F03.map	WAN111105_HCW_Celegans_wce_P1F04.map	WAN111105_HCW_Celegans_wce_P1F05.map	WAN111105_HCW_Celegans_wce_P1F06.map	WAN111105_HCW_Celegans_wce_P1F07.map	WAN111105_HCW_Celegans_wce_P1F08.map	WAN111105_HCW_Celegans_wce_P1F09.map	WAN111105_HCW_Celegans_wce_P1F10.map	WAN111105_HCW_Celegans_wce_P1F11.map	WAN111105_HCW_Celegans_wce_P1F12.map	WAN111105_HCW_Celegans_wce_P1G01.map	WAN111105_HCW_Celegans_wce_P1G02.map	WAN111105_HCW_Celegans_wce_P1G03.map	WAN111105_HCW_Celegans_wce_P1G04.map	WAN111105_HCW_Celegans_wce_P1G05.map	WAN111105_HCW_Celegans_wce_P1G06.map	WAN111105_HCW_Celegans_wce_P1G07.map	WAN111105_HCW_Celegans_wce_P1G08.map	WAN111105_HCW_Celegans_wce_P1G09.map	WAN111105_HCW_Celegans_wce_P1G10.map	WAN111105_HCW_Celegans_wce_P1G11.map	WAN111105_HCW_Celegans_wce_P1G12.map	WAN111105_HCW_Celegans_wce_P1H01.map	WAN111105_HCW_Celegans_wce_P1H02.map	WAN111105_HCW_Celegans_wce_P1H03.map	WAN111105_HCW_Celegans_wce_P1H04.map	WAN111105_HCW_Celegans_wce_P1H05.map	WAN111105_HCW_Celegans_wce_P1H06.map	WAN111105_HCW_Celegans_wce_P1H07.map	WAN111105_HCW_Celegans_wce_P1H08.map	WAN111105_HCW_Celegans_wce_P1H09.map	WAN111105_HCW_Celegans_wce_P1H10.map	WAN111105_HCW_Celegans_wce_P1H11.map	WAN111105_HCW_Celegans_wce_P1H12.map	WAN111105_HCW_Celegans_wce_P2A01.map	WAN111105_HCW_Celegans_wce_P2A02.map	WAN111105_HCW_Celegans_wce_P2A03.map	WAN111105_HCW_Celegans_wce_P2A04.map	WAN111105_HCW_Celegans_wce_P2A05.map	WAN111105_HCW_Celegans_wce_P2A06.map	WAN111105_HCW_Celegans_wce_P2A07.map	WAN111105_HCW_Celegans_wce_P2A08.map	WAN111105_HCW_Celegans_wce_P2A09.map	WAN111105_HCW_Celegans_wce_P2A05.map	WAN111105_HCW_Celegans_wce_P2A06.map	WAN111105_HCW_Celegans_wce_P2A07.map	WAN111105_HCW_Celegans_wce_P2A08.map	WAN111105_HCW_Celegans_wce_P2A09.map	WAN111105_HCW_Celegans_wce_P2A10.map	WAN111105_HCW_Celegans_wce_P2A11.map	WAN111105_HCW_Celegans_wce_P2A12.map	WAN111105_HCW_Celegans_wce_P2B01.map	WAN111105_HCW_Celegans_wce_P2B02.map	WAN111105_HCW_Celegans_wce_P2B03.map	WAN111105_HCW_Celegans_wce_P2B04.map	WAN111105_HCW_Celegans_wce_P2B05.map	WAN111105_HCW_Celegans_wce_P2B06.map	WAN111105_HCW_Celegans_wce_P2B07.map	WAN111105_HCW_Celegans_wce_P2B08.map	WAN111105_HCW_Celegans_wce_P2B09.map	WAN111105_HCW_Celegans_wce_P2B10.map	WAN111105_HCW_Celegans_wce_P2B11.map	WAN111105_HCW_Celegans_wce_P2B12.map
K02C4.3	104281000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21550000.0	24420000.0	13990000.0	7860000.0	11910000.0	5451000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y51H4A.7	7010409936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85310000.0	415100000.0	651600000.0	1204000000.0	2260000000.0	1408999936.0	985400000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F54D11.1	34368540196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85580000.0	15459999744.0	11079999488.0	2739000064.0	644800000.0	410600000.0	323100000.0	262300000.0	92560000.0	250400000.0	32170000.0	3528000.0	137600000.0	197200000.0	31810000.0	89500000.0	95310000.0	107300000.0	141500000.0	149100000.0	101600000.0	117700000.0	222000000.0	25330000.0	27980000.0	173700000.0	51440000.0	15680000.0	99880000.0	90690000.0	117800000.0	58750000.0	23470000.0	56640000.0	44100000.0	69300000.0	50840000.0	24340000.0	44490000.0	51440000.0	31610000.0	32880000.0	38700000.0	30920000.0	21060000.0	21950000.0	19720000.0	19490000.0	4047000.0	6588000.0	6968000.0	11300000.0	13250000.0	10720000.0	70640000.0	26500000.0	19140000.0	29860000.0	4879000.0	18880000.0	669800.0	0.0	0.0	0.0	0.0	8716000.0	14790000.0	14270000.0	17350000.0	0.0	7744000.0	13860000.0	7200000.0	13960000.0	6631000.0	15930000.0	5376000.0	744100.0	1227000.0	0.0	0.0	310100.0	132900.0	0.0	0.0	0.0	0.0	0.0	0.0
ZK546.14	114494000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6049000.0	21970000.0	44040000.0	3939000.0	3508000.0	3041000.0	0.0	0.0	0.0	11720000.0	10090000.0	0.0	2813000.0	0.0	0.0	0.0	7324000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H19N07.2	7847330128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2443000064.0	1164000000.0	821100032.0	890600000.0	745600000.0	485100000.0	568200000.0	567100032.0	0.0	49330000.0	0.0	113300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T12G3.4	155700000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155700000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y6D11A.2	824237200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	912200.0	0.0	0.0	0.0	0.0	0.0	28050000.0	3449000.0	57090000.0	352200000.0	182300000.0	77580000.0	32860000.0	4586000.0	63230000.0	21980000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y6D11A.1	42600000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42600000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B0432.6	295000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F25H2.5	10664125096.0	0.0	0.0	0.0	0.0	2115000064.0	1525000.0	1718000000.0	4439000064.0	601600000.0	334600000.0	726899968.0	409900000.0	317600000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C36A4.4	3137510032.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214700000.0	2315000064.0	563699968.0	0.0	44110000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F28D1.1	224281000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6341000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102700000.0	48640000.0	66600000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F54A3.3	53913524472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111600000.0	3547000064.0	7957000192.0	16300000256.0	19650000896.0	4039000064.0	981000000.0	654600000.0	313700000.0	195200000.0	0.0	0.0	0.0	28920000.0	66040000.0	60150000.0	0.0	0.0	5621000.0	2659000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1033000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y87G2A.8	78812610960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8801000448.0	33749999616.0	21130000384.0	10520000512.0	1792999936.0	1999000064.0	376400000.0	71180000.0	46680000.0	31740000.0	34990000.0	22400000.0	0.0	0.0	0.0	0.0	0.0	56320000.0	179900000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F28D1.7	21542081600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17800000.0	16490000.0	17750000.0	9785000.0	24140000.0	34160000.0	78680000.0	170000000.0	271300000.0	873600000.0	1772000000.0	1799000064.0	1234000000.0	1444999936.0	1172000000.0	787100032.0	876899968.0	733800000.0	1045000000.0	576600000.0	540600000.0	516400000.0	551000000.0	651200000.0	634600000.0	745900032.0	613299968.0	583200000.0	639200000.0	179200000.0	411000000.0	310600000.0	52960000.0	69890000.0	276900000.0	65900000.0	257200000.0	209000000.0	253900000.0	214800000.0	42470000.0	148200000.0	111300000.0	124500000.0	118600000.0	84680000.0	107700000.0	72010000.0	766600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
W01A11.4	27749400736.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227100000.0	0.0	0.0	0.0	0.0	0.0	0.0	1288999936.0	19810000896.0	3448999936.0	1776000000.0	947299968.0	124100000.0	126900000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y87G2A.2	133127000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28960000.0	64460000.0	6347000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33360000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y37E11B.5	903800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33300000.0	35910000.0	0.0	0.0	0.0	79670000.0	328100000.0	37280000.0	188400000.0	160200000.0	0.0	0.0	0.0	40940000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R31.1	381413400.0	0.0	1978000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36160000.0	124500000.0	0.0	0.0	0.0	31970000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2399000.0	0.0	48220000.0	0.0	0.0	9733000.0	22650000.0	37050000.0	12760000.0	17970000.0	13630000.0	5423000.0	8117000.0	0.0	6297000.0	0.0	0.0	0.0	2231000.0	0.0	0.0	0.0	0.0	185300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y87G2A.5	45158079192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	725500032.0	400300000.0	233800000.0	0.0	672300032.0	1138000000.0	1576999936.0	1576000000.0	1211000064.0	917600000.0	964300032.0	1468999936.0	1082000000.0	0.0	0.0	1346000000.0	0.0	0.0	1226000000.0	2111000064.0	4040999936.0	4568999936.0	2496000000.0	2465999872.0	4557000192.0	4839000064.0	2208000000.0	1443000064.0	830700032.0	410100000.0	157500000.0	93790000.0	186300000.0	83250000.0	71390000.0	0.0	0.0	53300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2949000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
