#ProtID	TotalCount	WAN120314_OT2_HCW_Celegans_P1A01.map	WAN120314_OT2_HCW_Celegans_P1A03.map	WAN120314_OT2_HCW_Celegans_P1A05.map	WAN120314_OT2_HCW_Celegans_P1A07.map	WAN120314_OT2_HCW_Celegans_P1A09.map	WAN120314_OT2_HCW_Celegans_P1A11.map	WAN120314_OT2_HCW_Celegans_P1A12.map	WAN120314_OT2_HCW_Celegans_P1B01.map	WAN120314_OT2_HCW_Celegans_P1B02.map	WAN120314_OT2_HCW_Celegans_P1B03.map	WAN120314_OT2_HCW_Celegans_P1B04.map	WAN120314_OT2_HCW_Celegans_P1B05.map	WAN120314_OT2_HCW_Celegans_P1B06.map	WAN120314_OT2_HCW_Celegans_P1B07.map	WAN120314_OT2_HCW_Celegans_P1B08.map	WAN120314_OT2_HCW_Celegans_P1B09.map	WAN120314_OT2_HCW_Celegans_P1B10.map	WAN120314_OT2_HCW_Celegans_P1B11.map	WAN120314_OT2_HCW_Celegans_P1B12.map	WAN120314_OT2_HCW_Celegans_P1C01.map	WAN120314_OT2_HCW_Celegans_P1C02.map	WAN120314_OT2_HCW_Celegans_P1C03.map	WAN120314_OT2_HCW_Celegans_P1C04.map	WAN120314_OT2_HCW_Celegans_P1C05.map	WAN120314_OT2_HCW_Celegans_P1C06.map	WAN120314_OT2_HCW_Celegans_P1C07.map	WAN120314_OT2_HCW_Celegans_P1C08.map	WAN120314_OT2_HCW_Celegans_P1C09.map	WAN120314_OT2_HCW_Celegans_P1C10.map	WAN120314_OT2_HCW_Celegans_P1C11.map	WAN120314_OT2_HCW_Celegans_P1C12.map	WAN120314_OT2_HCW_Celegans_P1D01.map	WAN120314_OT2_HCW_Celegans_P1D02.map	WAN120314_OT2_HCW_Celegans_P1D03.map	WAN120314_OT2_HCW_Celegans_P1D04.map	WAN120314_OT2_HCW_Celegans_P1D05.map	WAN120314_OT2_HCW_Celegans_P1D06.map	WAN120314_OT2_HCW_Celegans_P1D07.map	WAN120314_OT2_HCW_Celegans_P1D08.map	WAN120314_OT2_HCW_Celegans_P1D09.map	WAN120314_OT2_HCW_Celegans_P1D10.map	WAN120314_OT2_HCW_Celegans_P1D11.map	WAN120314_OT2_HCW_Celegans_P1D12.map	WAN120314_OT2_HCW_Celegans_P1E01.map	WAN120314_OT2_HCW_Celegans_P1E02.map	WAN120314_OT2_HCW_Celegans_P1E03.map	WAN120314_OT2_HCW_Celegans_P1E04.map	WAN120314_OT2_HCW_Celegans_P1E05.map	WAN120314_OT2_HCW_Celegans_P1E06.map	WAN120314_OT2_HCW_Celegans_P1E07.map	WAN120314_OT2_HCW_Celegans_P1E08.map	WAN120314_OT2_HCW_Celegans_P1E09.map	WAN120314_OT2_HCW_Celegans_P1E10.map	WAN120314_OT2_HCW_Celegans_P1E11.map	WAN120314_OT2_HCW_Celegans_P1E12.map	WAN120314_OT2_HCW_Celegans_P1F01.map	WAN120314_OT2_HCW_Celegans_P1F02.map	WAN120314_OT2_HCW_Celegans_P1F03.map	WAN120314_OT2_HCW_Celegans_P1F04.map	WAN120314_OT2_HCW_Celegans_P1F05.map	WAN120314_OT2_HCW_Celegans_P1F06.map	WAN120314_OT2_HCW_Celegans_P1F07.map	WAN120314_OT2_HCW_Celegans_P1F08.map	WAN120314_OT2_HCW_Celegans_P1F09.map	WAN120314_OT2_HCW_Celegans_P1F10.map	WAN120314_OT2_HCW_Celegans_P1F11.map	WAN120314_OT2_HCW_Celegans_P1F12.map	WAN120314_OT2_HCW_Celegans_P1G01.map	WAN120314_OT2_HCW_Celegans_P1G02.map	WAN120314_OT2_HCW_Celegans_P1G03.map	WAN120314_OT2_HCW_Celegans_P1G04.map	WAN120314_OT2_HCW_Celegans_P1G05.map	WAN120314_OT2_HCW_Celegans_P1G06.map	WAN120314_OT2_HCW_Celegans_P1G07.map	WAN120314_OT2_HCW_Celegans_P1G08.map	WAN120314_OT2_HCW_Celegans_P1G09.map	WAN120314_OT2_HCW_Celegans_P1G10.map	WAN120314_OT2_HCW_Celegans_P1G11.map	WAN120314_OT2_HCW_Celegans_P1G12.map	WAN120314_OT2_HCW_Celegans_P1H01.map	WAN120314_OT2_HCW_Celegans_P1H02.map	WAN120314_OT2_HCW_Celegans_P1H03.map	WAN120314_OT2_HCW_Celegans_P1H04.map	WAN120314_OT2_HCW_Celegans_P1H05.map	WAN120314_OT2_HCW_Celegans_P1H06.map	WAN120314_OT2_HCW_Celegans_P1H07.map	WAN120314_OT2_HCW_Celegans_P1H08.map	WAN120314_OT2_HCW_Celegans_P1H09.map	WAN120314_OT2_HCW_Celegans_P1H10.map	WAN120314_OT2_HCW_Celegans_P1H11.map	WAN120314_OT2_HCW_Celegans_P1H12.map	WAN120314_OT2_HCW_Celegans_P2A01.map	WAN120314_OT2_HCW_Celegans_P2A02.map	WAN120314_OT2_HCW_Celegans_P2A03.map	WAN120314_OT2_HCW_Celegans_P2A04.map	WAN120314_OT2_HCW_Celegans_P2A05.map	WAN120314_OT2_HCW_Celegans_P2A06.map	WAN120314_OT2_HCW_Celegans_P2A07.map	WAN120314_OT2_HCW_Celegans_P2A08.map	WAN120314_OT2_HCW_Celegans_P2A09.map	WAN120314_OT2_HCW_Celegans_P1H12.map	WAN120314_OT2_HCW_Celegans_P2A01.map	WAN120314_OT2_HCW_Celegans_P2A02.map	WAN120314_OT2_HCW_Celegans_P2A03.map	WAN120314_OT2_HCW_Celegans_P2A04.map	WAN120314_OT2_HCW_Celegans_P2A05.map	WAN120314_OT2_HCW_Celegans_P2A06.map	WAN120314_OT2_HCW_Celegans_P2A07.map	WAN120314_OT2_HCW_Celegans_P2A08.map	WAN120314_OT2_HCW_Celegans_P2A09.map	WAN120314_OT2_HCW_Celegans_P2A10.map	WAN120314_OT2_HCW_Celegans_P2A11.map	WAN120314_OT2_HCW_Celegans_P2A12.map	WAN120314_OT2_HCW_Celegans_P2B01.map	WAN120314_OT2_HCW_Celegans_P2B02.map	WAN120314_OT2_HCW_Celegans_P2B03.map	WAN120314_OT2_HCW_Celegans_P2B05.map	WAN120314_OT2_HCW_Celegans_P2B07.map	WAN120314_OT2_HCW_Celegans_P2B09.map	WAN120314_OT2_HCW_Celegans_P2B11.map
F15D3.1	4550000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4550000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C05E7.2	15250000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15250000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F20D12.4	114933000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20210000.0	35500000.0	0.0	6540000.0	20120000.0	10190000.0	7569000.0	6080000.0	0.0	0.0	0.0	0.0	0.0	4511000.0	0.0	0.0	0.0	4213000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10D3.2	6488999936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6488999936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F44E2.7	151200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C44B12.5	2002672064.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209300000.0	1691000064.0	0.0	0.0	29100000.0	71830000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1442000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y38F1A.9	3826500032.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	494600000.0	1475000064.0	721299968.0	368300000.0	339200000.0	0.0	428100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C44B12.2	2041638000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2433000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4375000.0	28280000.0	0.0	179100000.0	137700000.0	98450000.0	176900000.0	176600000.0	278200000.0	432000000.0	351200000.0	176400000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C05D10.2	60210000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60210000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R09B5.6	447020000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81370000.0	302100000.0	63550000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y38F1A.6	28942112192.0	0.0	0.0	0.0	0.0	12330000384.0	9514999808.0	4976999936.0	1175000064.0	521100000.0	169900000.0	0.0	0.0	83980000.0	0.0	0.0	138800000.0	0.0	0.0	0.0	0.0	4173000.0	0.0	0.0	2793000.0	4324000.0	1203000.0	0.0	0.0	0.0	0.0	0.0	1331000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11470000.0	0.0	0.0	6038000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F44E2.8	1653200032.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	582700032.0	0.0	137900000.0	212100000.0	469100000.0	224700000.0	0.0	15780000.0	10920000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.12	71553261440.0	0.0	0.0	0.0	0.0	5978999808.0	34770001920.0	5523999744.0	1992999936.0	1134000000.0	769500032.0	593600000.0	347600000.0	608000000.0	674000000.0	370900000.0	117700000.0	924000000.0	2809999872.0	12350000128.0	1400000000.0	206500000.0	67470000.0	33580000.0	28660000.0	30670000.0	0.0	0.0	0.0	15210000.0	18320000.0	0.0	63430000.0	43920000.0	0.0	0.0	680200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.10	4673000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4673000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F29C6.1	322781000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3871000.0	67650000.0	114300000.0	88610000.0	11180000.0	13120000.0	24050000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F01F1.15	2121578000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59650000.0	12080000.0	316400000.0	552200000.0	290700000.0	231300000.0	384100000.0	124300000.0	3118000.0	99270000.0	38460000.0	10000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T11B7.4	107283000.0	0.0	0.0	0.0	0.0	0.0	16990000.0	25650000.0	3535000.0	0.0	31660000.0	23240000.0	0.0	0.0	0.0	0.0	6208000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JC8.14	610522000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12220000.0	175400000.0	239400000.0	126700000.0	0.0	35820000.0	0.0	0.0	0.0	12890000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8092000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F29C4.2	10760000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10760000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F29C4.6	19530000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19530000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F29C4.7	974337000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127600000.0	409300000.0	14020000.0	19200000.0	0.0	0.0	0.0	0.0	0.0	26700000.0	27060000.0	28590000.0	64240000.0	31960000.0	95160000.0	54290000.0	4247000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71970000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
